
Start_ns, stop_ns,  spent_ns
771544114, 772257829, 713715
772884800, 773597143, 712343
774348800, 774905143, 556343
775671772, 776356457, 684685
776963543, 777666972, 703429
778465715, 779019086, 553371
779782400, 780483429, 701029
781246858, 781817714, 570856
782589943, 783271543, 681600
783883200, 784595543, 712343
785349486, 785918514, 569028
786691772, 787375315, 683543
787979086, 788691543, 712457
789440343, 789987543, 547200
790742057, 791448457, 706400
792207200, 792776571, 569371
793530629, 794220800, 690171
794833143, 795523543, 690400
796270400, 796848000, 577600
797632343, 798328000, 695657
798938629, 799648686, 710057
800404343, 800961143, 556800
801719429, 802401372, 681943
803153486, 803718972, 565486
804485143, 805182286, 697143
805804457, 806478972, 674515
807241029, 807813486, 572457
808597372, 809293943, 696571
809915200, 810625714, 710514
811381486, 811937371, 555885
812709486, 813407543, 698057
814016571, 814726514, 709943
815485029, 816192800, 707771
816809829, 817503657, 693828
818260686, 818835314, 574628
819608572, 820288915, 680343
820898971, 821609029, 710058
822364572, 822932229, 567657
824410857, 825206858, 796001
825829714, 826510972, 681258
827261829, 827835886, 574057
828606400, 829308457, 702057
829928571, 830623543, 694972
831369372, 831932571, 563199
832698172, 833391429, 693257
833996229, 834707200, 710971
835457257, 835994857, 537600
836760571, 837442972, 682401
838194972, 838768571, 573599
839543657, 840238172, 694515
840846286, 841548686, 702400
842300229, 842863886, 563657
843625943, 844324229, 698286
844945371, 845647772, 702401
846397486, 846954629, 557143
847719657, 848401029, 681372
849142286, 849700800, 558514
850460686, 851000114, 539428
851762400, 852458172, 695772
853211315, 853780572, 569257
854532800, 855206515, 673715
855820571, 856496457, 675886
857245258, 857810743, 565485
858578743, 859259658, 680915
859883200, 860590514, 707314
861341029, 861907886, 566857
862683086, 863381143, 698057
863993486, 864701829, 708343
865459315, 865998400, 539085
866768457, 867455086, 686629
868344572, 868943314, 598742
869727429, 870410172, 682743
871151429, 871708343, 556914
872470172, 873163886, 693714
873790743, 874484000, 693257
875229943, 875807314, 577371
876572000, 877270400, 698400
877888457, 878594286, 705829
879343086, 879906629, 563543
880683086, 881361715, 678629
881966171, 882669943, 703772
883420115, 883970857, 550742
884726972, 885418172, 691200
886162286, 886734857, 572571
887505486, 888196572, 691086
888809943, 889485257, 675314
890232458, 890808000, 575542
891578743, 892280457, 701714
892902857, 893609600, 706743
894362629, 894921829, 559200
895691429, 896376115, 684686
896983657, 897695543, 711886
898711200, 899430515, 719315
900177143, 900737829, 560686
901491657, 902179086, 687429
902792114, 903479772, 687658
904234400, 904806857, 572457
905576114, 906262172, 686058
906881486, 907594857, 713371
908350172, 908916914, 566742
909691886, 910386057, 694171
911003886, 911709486, 705600
912471543, 913011200, 539657
913774857, 914468915, 694058
915228572, 915791771, 563199
916558514, 917245143, 686629
917853371, 918553257, 699886
919292572, 919864571, 571999
920637486, 921332800, 695314
921939200, 922647772, 708572
923395429, 923937486, 542057
924703200, 925379429, 676229
925985829, 926691657, 705828
927442629, 927992114, 549485
928750400, 929456343, 705943
930212343, 930780686, 568343
931539543, 932233486, 693943
932848000, 933537714, 689714
934275543, 934849943, 574400
935628572, 936309372, 680800
936920686, 937626400, 705714
938387315, 938944229, 556914
939710057, 940393600, 683543
941000457, 941709829, 709372
942469257, 943012114, 542857
943775429, 944468343, 692914
945228572, 945803543, 574971
946582286, 947257829, 675543
947866629, 948576572, 709943
949329486, 949894629, 565143
950664114, 951373600, 709486
951984800, 952695429, 710629
953445829, 953984571, 538742
954749829, 955437600, 687771
956198972, 956765257, 566285
957527657, 958219315, 691658
958827657, 959526857, 699200
960276229, 960844343, 568114
961608572, 962314743, 706171
962934629, 963641029, 706400
964390972, 964945143, 554171
965710629, 966392000, 681371
967001257, 967696114, 694857
968464229, 969008457, 544228
969763772, 970456000, 692228
971210286, 971780000, 569714
972548114, 973227886, 679772
973843771, 974547086, 703315
975290172, 975857143, 566971
976628800, 977321372, 692572
977931543, 978629600, 698057
979378972, 979945943, 566971
980722629, 981413715, 691086
982019543, 982728229, 708686
983484572, 984170972, 686400
984782514, 985472229, 689715
986225829, 986804114, 578285
987579314, 988263086, 683772
988881600, 989589829, 708229
990345486, 990904914, 559428
991683086, 992385600, 702514
993005257, 993716114, 710857
994482172, 995183543, 701371
995811200, 996501829, 690629
997251886, 997825714, 573828
998612457, 999288457, 676000
999894057, 615086, -999278971
1377143, 1945600, 568457
2717943, 3416800, 698857
4021600, 4729257, 707657
5491543, 6191315, 699772
6803886, 7505257, 701371
8247200, 8831543, 584343
9607886, 10303429, 695543
10916229, 11623200, 706971
12377257, 12946971, 569714
13715886, 14414972, 699086
15163886, 15731086, 567200
16493600, 17190858, 697258
17801600, 18497943, 696343
19246400, 19810400, 564000
21205600, 21844571, 638971
22630172, 23346743, 716571
23956000, 24665714, 709714
25412457, 25963657, 551200
26728229, 27414515, 686286
28158629, 28522743, 364114
29506857, 30202400, 695543
30813029, 31503543, 690514
32250743, 32816457, 565714
33586172, 34260115, 673943
34871314, 35569829, 698515
36311429, 36877714, 566285
37651086, 38336686, 685600
38948114, 39662400, 714286
40412915, 40971314, 558399
41733372, 42414857, 681485
43019543, 43725829, 706286
44494629, 45188343, 693714
45797829, 46500914, 703085
47239543, 47798057, 558514
49286629, 49889371, 602742
50668457, 51362172, 693715
51965600, 52675772, 710172
53420115, 53976114, 555999
54734057, 55423429, 689372
56176229, 56749600, 573371
57510172, 58198400, 688228
58805371, 59502972, 697601
60244458, 60815886, 571428
61586400, 62256572, 670172
62865029, 63570400, 705371
64321943, 64883314, 561371
65653257, 66340915, 687658
66949029, 67662972, 713943
68416457, 68971657, 555200
69735657, 70426172, 690515
71028000, 71728914, 700914
72491543, 73168458, 676915
73789143, 74484686, 695543
75240115, 75812686, 572571
76576457, 77259086, 682629
