
Start_ns, stop_ns,  spent_ns
892674628, 893964114, 1289486
894232571, 895564571, 1332000
895691428, 897165828, 1474400
897297257, 899582857, 2285600
899708799, 901018856, 1310057
901288685, 902628914, 1340229
902750056, 904182857, 1432801
904309485, 905634399, 1324914
905756228, 907176457, 1420229
907302057, 908636799, 1334742
908758056, 911036114, 2278058
911309714, 912657942, 1348228
912779428, 914266399, 1486971
914393257, 915763085, 1369828
915884571, 917363771, 1479200
917490628, 918850742, 1360114
918971771, 919848228, 876457
919966171, 921801942, 1835771
921934171, 922831771, 897600
922951771, 924779771, 1828000
924900914, 925794628, 893714
925913142, 926793142, 880000
926911428, 928898628, 1987200
929018742, 930555085, 1536343
930680342, 931973028, 1292686
932252342, 934847428, 2595086
934982971, 936499771, 1516800
936625828, 937933142, 1307314
938054171, 939534628, 1480457
939659771, 940960685, 1300914
941242399, 942583885, 1341486
942708914, 944504914, 1796000
944633028, 946957599, 2324571
947246171, 948604799, 1358628
948728342, 950036456, 1308114
950311428, 951656456, 1345028
951777714, 953270171, 1492457
953396228, 954815542, 1419314
954937256, 956405942, 1468686
957509257, 958871656, 1362399
958992914, 960480685, 1487771
960606514, 961958971, 1352457
962238399, 963622285, 1383886
963743885, 965240228, 1496343
965365371, 966763656, 1398285
966885714, 969301142, 2415428
969428342, 970796228, 1367886
970916342, 972363657, 1447315
972488685, 973810171, 1321486
973930628, 975394742, 1464114
975519657, 976848114, 1328457
976969028, 978433257, 1464229
978560228, 980945142, 2384914
981228685, 982569028, 1340343
982693256, 983992685, 1299429
984266628, 985648685, 1382057
985769599, 987247085, 1477486
987371428, 988770285, 1398857
988890171, 990360228, 1470057
991476114, 992844914, 1368800
992966171, 994469485, 1503314
994599085, 995933028, 1333943
996228799, 997571428, 1342629
997696342, 998991085, 1294743
999264457, 628685, -998635772
756799, 3260914, 2504115
3387199, 4759999, 1372800
4880114, 6373714, 1493600
6504799, 7831885, 1327086
7951885, 9463657, 1511772
9587885, 10922056, 1334171
11043771, 12522742, 1478971
12649599, 15197028, 2547429
15325942, 16724342, 1398400
16844114, 18352571, 1508457
18477828, 19799771, 1321943
19920114, 21389257, 1469143
21519085, 22883885, 1364800
23004342, 24499771, 1495429
25595656, 26956228, 1360572
27233257, 28576228, 1342971
28700342, 30003199, 1302857
30273485, 31656456, 1382971
31775999, 33253371, 1477372
33376457, 34737256, 1360799
34858399, 36897599, 2039200
37020456, 38566628, 1546172
38692456, 39560114, 867658
39681828, 40564342, 882514
40683999, 41547999, 864000
41670742, 42533257, 862515
42656342, 44682971, 2026629
44818171, 46306971, 1488800
47412685, 48320228, 907543
48446057, 49326628, 880571
49450514, 50319999, 869485
50443657, 52316457, 1872800
52446628, 53868914, 1422286
53989142, 55465257, 1476115
55591428, 56947885, 1356457
57764799, 59350742, 1585943
59474971, 60832456, 1357485
60952228, 63531657, 2579429
63658399, 64969714, 1311315
65246971, 66629257, 1382286
66749485, 68181828, 1432343
68306399, 69639771, 1333372
69759314, 71042856, 1283542
71305714, 72722856, 1417142
73778171, 75254628, 1476457
75378514, 76732799, 1354285
76852685, 78348342, 1495657
78472685, 79829142, 1356457
79948914, 81420114, 1471200
81544914, 82854514, 1309600
82974742, 84442857, 1468115
84567885, 85922285, 1354400
86985485, 88454628, 1469143
88580571, 89886399, 1305828
90007199, 91476914, 1469715
91601599, 92948571, 1346972
93220114, 94605028, 1384914
94729028, 96029828, 1300800
96299999, 98711428, 2411429
98832799, 100313257, 1480458
100437714, 101826171, 1388457
101946514, 103412799, 1466285
103538742, 104846514, 1307772
104967999, 106424571, 1456572
106550742, 107870514, 1319772
107990399, 110536799, 2546400
