
Start_ns, stop_ns,  spent_ns
555491657, 556801371, 1309714
556923543, 558413829, 1490286
558540114, 559846286, 1306172
559969371, 561460572, 1491201
561586172, 562885029, 1298857
563157143, 564496000, 1338857
564621829, 565950971, 1329142
566232686, 567591086, 1358400
567716000, 569188800, 1472800
569315543, 570729829, 1414286
570852800, 572324229, 1471429
572451086, 573812800, 1361714
573935886, 575432000, 1496114
575559200, 576853600, 1294400
576976686, 578445715, 1469029
578572229, 579869029, 1296800
579992114, 581466629, 1474515
581592800, 582888114, 1295314
583177600, 584517486, 1339886
584643314, 585932343, 1289029
586225258, 587581486, 1356228
587706743, 589007428, 1300685
589280000, 590640686, 1360686
590762400, 592268686, 1506286
592394286, 593755314, 1361028
593878286, 595374172, 1495886
595501829, 596808914, 1307085
596930857, 598421943, 1491086
598548686, 599904000, 1355314
600180229, 601538514, 1358285
601664457, 602957600, 1293143
603231200, 604584343, 1353143
604708572, 606018857, 1310285
606287657, 607621486, 1333829
607743086, 609244458, 1501372
609371086, 610733257, 1362171
610855886, 612337829, 1481943
612463086, 613817143, 1354057
613940686, 615426857, 1486171
615553029, 616850743, 1297714
616974057, 618454972, 1480915
618581600, 619885029, 1303429
620008229, 621499086, 1490857
621624686, 622921829, 1297143
623201372, 624601143, 1399771
624723429, 626186629, 1463200
626313029, 627640914, 1327885
627761829, 629272343, 1510514
629398172, 630808800, 1410628
630932457, 632450400, 1517943
632575543, 633877257, 1301714
634163543, 635514400, 1350857
635641143, 636531657, 890514
636653143, 638452800, 1799657
638578972, 639893143, 1314171
640016457, 641502172, 1485715
641627772, 643456915, 1829143
643588686, 645341486, 1752800
645470629, 646826171, 1355542
646950171, 648439772, 1489601
648566972, 649882286, 1315314
650005029, 651503315, 1498286
651629257, 652932800, 1303543
653207200, 654607314, 1400114
654731657, 656251429, 1519772
656377143, 657748343, 1371200
657871771, 659343543, 1471772
659471543, 660792914, 1321371
660915886, 662410629, 1494743
662537257, 663841486, 1304229
663964343, 665453943, 1489600
665580457, 666881029, 1300572
667005028, 668501257, 1496229
668626629, 669978971, 1352342
670254172, 671594057, 1339885
671718400, 673239429, 1521029
673365257, 674727429, 1362172
674850514, 676321943, 1471429
676448686, 677804343, 1355657
677926857, 679409600, 1482743
679536800, 680845600, 1308800
680969143, 682456686, 1487543
682584229, 683908571, 1324342
684193715, 685598857, 1405142
685722400, 687192000, 1469600
687321143, 688672800, 1351657
688795429, 690297372, 1501943
690424115, 691832000, 1407885
691955200, 693436229, 1481029
693563086, 694874743, 1311657
694998057, 696484572, 1486515
696611200, 697919086, 1307886
698203886, 699553714, 1349828
699679200, 700992114, 1312914
701263429, 702615772, 1352343
703441143, 704928571, 1487428
705210515, 706554514, 1343999
706680000, 707982743, 1302743
708258286, 709597143, 1338857
709721486, 711232915, 1511429
711358743, 712720114, 1361371
712842286, 714313715, 1471429
714440915, 715795086, 1354171
715917600, 717424343, 1506743
717550972, 718854400, 1303428
718977371, 720456000, 1478629
720581372, 721887771, 1306399
722011314, 723501257, 1489943
723627657, 724944571, 1316914
725223429, 726584000, 1360571
726708114, 728219543, 1511429
728345486, 729742857, 1397371
729865371, 731350515, 1485144
731477257, 732825257, 1348000
732953257, 734507200, 1553943
734633829, 735948914, 1315085
736225372, 737577943, 1352571
737701029, 739020228, 1319199
739290857, 740738743, 1447886
740862514, 742345715, 1483201
742471886, 743804686, 1332800
743927657, 745417486, 1489829
745544229, 746850171, 1305942
746974171, 748445600, 1471429
748572572, 749871771, 1299199
749994629, 751480457, 1485828
751606514, 752907543, 1301029
753191772, 754551543, 1359771
754675886, 756147772, 1471886
756277715, 757621600, 1343885
757743200, 759248915, 1505715
759374743, 760738286, 1363543
760860571, 762345943, 1485372
762473715, 763807543, 1333828
763931657, 765412343, 1480686
